Downloaded from wid.world on 02-10-2021 at 02:44:17
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1996;12266.5044
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1997;12079.8183
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1998;12134.2987
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1999;12032.6962
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2000;12293.3864
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2001;12157.9037
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2002;12440.4256
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2003;12525.6395
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2004;12572.0548
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2005;13167.0315
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2006;13191.6057
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2007;13566.8797
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2008;13672.8278
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2009;13277.3444
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2010;13654.1123
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2011;13664.217
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2012;13679.4162
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2013;13568.9405
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2014;13584.5764
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2015;13570.4708
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2016;14027.5171
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2017;13794.7641
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2018;13645.4631
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2019;13558.288
Americas;"anninc_pall_992_i_QC
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1983;20300.5
Americas;"anninc_pall_992_i_QC
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1984;21217.7
